Name,v_r(km/s),v_r_std(km/s),v_phi(rad/s),v_phi_std(rad/s),v_x(km/s),v_x_std(km/s),v_y(km/s),v_y_std(km/s),v_z(km/s),v_z_std(km/s),j_r(kpc km s^-1),j_r_std(kpc km s^-1),j_phi(kpc s^(-1)),j_phi_std(kpc km s^(-1)),j_x(kpc km s^(-1)),j_x_std(kpc km s^(-1)),j_y(kpc km s^(-1)),j_y_std(kpc km s^(-1)),j_z(kpc km s^(-1)),j_z_std(kpc km s^(-1)),energy_mean(km^2 s^(-2)),energy_std(km^2 s^(-2)),rperi_mean(kpc),rperi_std(kpc),rapo_mean(kpc),rapo_std(kpc),zmax_mean(kpc),zmax_std(kpc),ecc_mean,ecc_std
52972-1213-507,-119.312427,0.909344564,23.94228146,1.081731519,119.3024586,1.348475155,110.7863308,0.012291907,-161.5116295,0.967332053,476.5658209,6.05218044,224.6569168,10.20461049,-476.5260043,3.478841531,-6.160251342,0.079539314,865.5944393,9.381049124,-154174.673,223.8267822,2.380527496,0.085877161,12.70663832,0.08205789,12.19426826,0.06477331,0.68445051,0.010717738
BD+04_2466,-56.23224061,0.216596837,95.65950265,0.667923325,56.08240926,0.656420802,-55.52228054,0.015905417,-144.2404257,0.94415434,183.729123,1.784018762,791.0389162,5.525585162,-183.239575,1.883891958,-13.40331157,0.130282443,420.8481911,6.905394909,-164878.2509,113.5342186,3.350035491,0.05550247,9.585403099,0.080650494,6.473101039,0.040658244,0.482023251,0.009241807
BD+44_493,-42.37608646,0.77496974,-62.87672764,0.630453453,42.37094755,1.244814679,1.900970605,0.01207312,58.96539189,0.265063778,421.8429649,2.735975647,-520.4533945,5.217654852,-421.7918084,2.338936557,6.569431237,0.042730761,41.27145541,0.491800779,-178136.0505,9.276972541,1.316042206,0.015188338,8.528275785,0.007108032,1.269951384,0.006277539,0.732631449,0.002863345
BD-18_5550,58.71796119,0.77060172,-10.98930085,0.420304825,-58.70187392,1.241112023,58.71680574,0.018048563,-42.10698326,0.368490373,621.115783,2.43956418,-84.69949625,3.240083083,-620.9456126,2.208269737,14.5382937,0.057500051,16.91371622,0.347193139,-183853.634,28.21160414,0.201252407,0.028854531,8.079767771,0.027438084,4.066808257,0.103155586,0.95140258,0.006878292
BS16929-005,79.99961062,0.167428678,-110.7403605,1.062642746,-79.93099069,0.578172255,56.5240934,0.007098703,-28.02154996,0.969474586,254.5520724,3.92530875,-908.6006336,8.718314426,-254.3337295,2.799492014,10.54094736,0.162618519,155.6555016,1.958261047,-168015.7116,111.4510328,2.942138033,0.038132604,9.277311296,0.003401401,3.651230755,0.025657208,0.518465011,0.004692537
BS17436-058,111.2173587,0.20307604,8.869794622,1.85760382,-108.8750868,0.623882116,58.60366714,0.042564625,97.77267253,1.169654218,869.6804629,8.270352707,76.12884386,15.94404317,-851.3647233,3.981404838,177.5449505,1.690072533,238.2774852,2.944834329,-159067.635,120.3688563,0.299937972,0.069624936,12.34838537,0.028562121,8.956439753,0.240644769,0.952632817,0.010732145
CD-27_14351,-92.54430945,0.956900908,-58.45224682,0.859365038,92.2162649,1.378498534,87.4670472,0.080638839,-52.15768542,0.570028281,329.0174794,3.117652994,-351.9726576,5.177514329,-327.8512014,2.48820848,27.67835283,0.262814295,73.25406177,0.895711328,-189992.8806,116.9213778,0.922711466,0.023288909,6.888132343,0.047544336,2.910524802,0.023261319,0.763727639,0.006191092
CD-62_1346,-38.40441498,0.734417106,119.9611382,0.461588009,38.38575827,1.211365945,-21.06636578,0.022897964,38.10893107,0.652348575,207.5014891,0.868027775,916.6241428,3.521054615,-207.4006857,1.31695453,-6.467111253,0.027267445,18.55629089,0.520777665,-177984.7829,62.93283159,2.70416672,0.012032677,7.826321926,0.00539323,0.856902021,0.013500618,0.486414194,0.001486879
CS22185-007,109.6575983,1.218382609,17.95412953,0.250781334,-109.3746916,1.556986902,-85.58509369,0.087509453,29.26591367,1.081797485,797.1568485,2.308061139,179.3934969,2.513627918,-795.1002563,2.142973848,-57.22432375,0.166997699,175.8794377,4.846320199,-162406.5297,140.8464703,0.496474766,0.02154215,11.4677126,0.027627797,6.665723324,0.6813095,0.917013931,0.003407538
CS22189-009,-53.83434769,1.820954954,-105.2533066,0.222025322,53.78192004,1.906520357,-53.83168141,0.080349167,48.37399805,1.313882974,393.9208913,4.486848803,-1123.39913,2.333671583,-393.5372636,2.992695735,-17.38075708,0.198061229,189.8656709,2.985013613,-154289.0089,86.50654556,3.571858041,0.023009679,12.37634884,0.031100901,5.236935167,0.036064569,0.552067436,0.002846064
CS22873-128,-164.7012595,0.709101195,-99.69991771,0.97366328,163.2765219,1.180582524,-121.6545596,0.093894961,-103.800244,0.816452411,276.6845047,2.870363659,-609.1096727,5.967835946,-274.2910633,2.375256827,-36.3142853,0.377308049,291.3979814,3.534460138,-171216.4215,199.9066312,2.320118711,0.063992072,8.752202816,0.037232108,5.336125226,0.047335833,0.580957256,0.009445052
CS22874-123,-77.44703959,0.755880806,-44.59947715,0.626286886,77.30514801,1.227284514,44.821523,0.045796553,-43.38319742,0.517349015,474.2425757,3.013176346,-322.071972,4.527829659,-473.3737107,2.450365648,-28.69408478,0.182894423,25.17585198,0.473827835,-184370.5038,33.70814082,0.78501548,0.023839013,7.783293552,0.031039716,3.246939654,0.381564465,0.816762274,0.005564629
CS22877-001,-32.25272104,0.504125276,71.41570745,0.923715387,31.96590477,0.99518746,-24.0366389,0.067117073,13.92420809,0.835750202,342.8773319,3.367896008,523.0046597,6.76181276,-339.8282,2.572262541,-45.62519709,0.448748432,53.75025563,0.499372444,-183006.149,70.33828386,1.532593691,0.020606155,7.604623179,0.005283758,2.716183558,0.009427549,0.664546276,0.003784098
CS22879-029,193.5207982,0.77036973,6.249589068,0.342843441,-193.5155144,1.241231375,-6.500348115,0.005739491,-17.34035332,0.599091896,872.6801474,3.072876043,45.18778344,2.477959386,-872.6563202,2.478995057,6.448764919,0.022945469,12.59478919,0.026925825,-170228.3895,140.1459922,0.117247905,0.027294381,10.417801,0.032020463,4.912049155,0.080202917,0.977752404,0.005115323
CS22880-074,-118.0674149,0.815655269,-43.12740014,0.421484854,117.9648959,1.276118653,-89.08225762,0.034078188,-149.3343818,0.572065815,323.3789743,2.138663604,-321.7695656,3.146968324,-323.0981814,2.066374224,13.4731645,0.089376325,539.8176095,4.691434344,-168764.1777,190.0497727,1.907993381,0.059021787,9.171609192,0.029236328,8.042028365,0.035313749,0.655635069,0.008203864
CS22881-036,11.40632939,0.601827515,69.79003798,0.234722135,-11.4063293,1.097112124,7.127781086,7.38E-05,-71.82780011,0.760253258,335.8361827,1.388904952,537.6718091,1.797571934,-335.8361802,1.666676292,0.041168252,0.000171642,75.87823232,1.860863094,-180908.0112,48.76736681,1.478553867,0.008364457,7.970252547,0.009915025,2.946508842,0.012062375,0.687039319,0.001691198
CS22882-012,131.0242943,0.794542284,-10.29561803,0.703271157,-131.0211658,1.260558877,100.2165999,0.00609738,-21.64421233,0.988436114,765.6811479,3.628107956,-82.45878486,5.63584859,-765.6628652,2.693672105,5.291203395,0.029473762,41.36333568,0.18755077,-173091.0706,105.4370118,0.218452924,0.066564942,9.847976065,0.049098104,4.617681355,0.137029731,0.956635098,0.013038434
CS22885-096,156.3776103,1.033874211,-80.20247195,1.306355088,-156.3506986,1.437719303,155.7183069,0.019327813,202.4072528,0.894795224,64.13125537,2.238487491,-353.7909141,5.780805086,-64.12021878,2.115522204,1.189730403,0.041538812,939.6514479,7.079492575,-166525.5683,232.3357538,4.355798221,0.011615091,8.118142877,0.057106182,7.72197279,0.052107599,0.301602255,0.003677451
CS22887-048,-255.0247721,0.44868226,59.76506417,0.496540311,254.6990815,0.946083524,19.0590234,0.023407484,24.98791233,0.847787634,1085.604174,3.496649964,469.6838122,3.901682348,-1084.217756,2.641107858,54.84779321,0.178397942,13.46979876,0.066816658,-150030.435,101.6929292,0.952498705,0.012456021,15.153757,0.031144903,0.980027748,0.026211966,0.881723428,0.001505339
CS22888-031,207.3489095,0.484043602,-52.36550211,0.175453742,-207.347116,0.983905715,-178.9834636,0.002052924,45.02853852,0.940052219,780.6683574,1.221744031,-407.3553288,1.368983511,-780.661605,1.563152517,3.246977449,0.00530176,72.51803237,2.040022696,-161126.352,135.2014326,0.932353742,0.01970127,12.10627919,0.03214496,4.307855816,0.103326242,0.856989385,0.002828027
CS22891-171,82.41483581,1.10085604,-21.30470848,1.776558003,-75.43501111,1.358198486,-52.23350023,0.444134054,-55.01559053,1.30121888,313.1497815,4.116471349,-91.66621785,7.646590888,-286.6286999,2.62666422,-126.1220138,1.660859241,140.896444,0.750192032,-198645.2166,55.0013119,0.40061319,0.072678926,5.973192906,0.056717017,2.75643162,0.147121888,0.874361815,0.022522894
CS22891-200,-252.7661397,1.345968901,-43.42812596,2.008850493,211.4010055,1.373891478,-133.0153277,0.745099598,66.62037557,1.584347614,634.5531776,2.168156704,-175.2861657,8.115563274,-530.708662,1.74993306,-347.8591015,1.216727027,251.4550055,2.841637483,-167058.2046,303.14609,0.623874609,0.029537267,10.35333504,0.063138384,7.21974597,0.054380424,0.886346983,0.005005057
CS22892-052,151.4815975,1.63854253,-53.63982099,0.649657385,-146.4250926,1.749853382,34.93926533,0.420338105,-168.2912027,0.804032587,664.4741898,7.508070175,-345.8036638,4.195038853,-642.2938259,3.745794109,170.2485863,1.925859719,347.2976099,3.74104085,-158274.7284,341.4942446,1.139369411,0.082088784,12.18153035,0.091903267,8.76543478,0.054398435,0.829008335,0.010681984
CS22896-110,-29.48206749,0.855239954,65.50655151,1.83745718,27.01478561,1.198412977,-13.2703234,0.342689074,69.0622721,1.121376976,137.5134219,3.273098021,226.7901595,6.366113291,-126.0052611,2.344553884,-55.06915556,1.31187361,217.9546486,1.855692774,-202195.6595,172.831302,0.860365465,0.052292604,4.694632454,0.002497518,3.04768043,0.013504294,0.690380925,0.015289615
CS22897-008,-160.7308296,0.46437154,50.7567471,1.494713313,149.8122844,0.898383278,-75.8233786,0.172962487,-89.7864944,1.491333039,210.6224158,2.154072769,265.8749394,7.827164447,-196.3147041,1.93471825,-76.30423178,0.782150523,579.9377017,10.8391779,-175857.7258,168.0297677,2.116793954,0.028888093,7.582004223,0.017004988,6.964860063,0.041125056,0.563510967,0.004043731
CS22898-027,-42.70754535,0.712395728,-20.89245949,0.405113452,42.68884779,1.193123702,38.03585097,0.021086266,3.239929348,0.600632411,587.2948078,1.281919352,-161.375449,3.129259387,-587.0376873,1.600498152,17.3765597,0.038790131,3.971088818,0.015353304,-185065.6839,35.64382247,0.363372806,0.012802347,7.883108163,0.008594598,3.754006088,0.085786156,0.911876572,0.002965361
CS22942-019,59.41304184,0.759156447,-197.7724282,0.154037041,-59.41284417,1.232194299,-8.755717228,0.001959542,245.9980054,1.008004265,323.6425382,6.683258903,-1618.506787,1.259650557,-323.6414615,3.6560127,0.834852455,0.017244051,1010.345946,6.402030125,-128846.7635,252.8365282,8.350089417,0.002755849,18.98141365,0.133829131,14.68617544,0.126470603,0.388962301,0.002991297
CS22945-024,141.5923612,0.771985751,-4.461190372,0.627512807,-139.6639662,1.225645133,137.1485112,0.127519216,-111.4748919,1.010072214,718.4342511,0.972341313,-31.52175475,4.433866552,-708.6496483,1.375562386,-118.1670239,0.170711548,172.7209176,3.025543444,-170475.1334,176.2903322,0.119016054,0.041195187,10.09247962,0.187047013,5.06558177,0.164166597,0.976659352,0.008129415
CS22947-187,450.6339016,0.889639783,32.87448316,1.893704905,-434.7910153,1.287479874,447.7983934,0.267008911,-195.2224728,1.046866537,4187.378109,27.00959469,105.4004455,6.072483859,-4040.16292,7.098884751,-1100.553256,7.19920989,290.1807331,3.762580608,-91835.5118,291.5584411,0.438389191,0.159114566,51.90943653,0.350033748,47.79806995,3.178270773,0.983265995,0.006027514
CS22948-027,14.95268526,1.027077967,189.4495879,0.756356756,-14.95057977,1.433030873,12.19768797,0.017236117,48.43045388,0.915453988,10.0742168,0.677181793,1169.950215,4.628957444,-10.07279825,1.163607407,0.169054881,0.011364286,142.1064188,1.187772455,-172396.8474,163.2510088,5.232351422,0.038300382,6.58007772,0.002097243,2.501913607,0.011629332,0.114105553,0.003662226
CS22949-008a,64.78468075,0.385900615,-105.4786528,0.527791609,-64.67023187,0.876970192,62.99951968,0.023003289,88.00038513,0.817272799,221.8904886,0.37727276,-845.0450495,4.228774343,-221.498496,0.867111327,13.18351876,0.023301613,150.8260096,3.14744313,-172050.2212,42.47805097,2.788680427,0.012108855,8.505268202,0.006368346,3.419777515,0.045755709,0.506165248,0.001682809
CS22949-048,78.80061515,1.488319408,-68.12974407,0.612581983,-76.40707176,1.672889869,65.67517231,0.364127343,94.3265054,1.091292397,216.6697477,1.899093942,-535.6771148,4.816550822,-210.0884737,1.889705507,52.99634202,0.465052716,543.8358343,9.884950471,-167371.614,149.1111279,2.889088442,0.028728234,9.007078056,0.016831296,7.315034804,0.06396572,0.514293014,0.003151987
CS22950-046,202.4869533,3.335076132,-147.8490683,1.567396476,-59.53545358,0.77661001,39.07895844,3.188055295,-121.4147317,1.338540663,551.7404565,19.716164,-631.5214052,6.688683062,-162.2233818,1.898843583,527.3527191,18.84518127,355.1405407,0.551661105,-155378.7642,668.5311082,2.025631801,0.044663598,12.82429618,0.205683167,8.57811429,0.135516399,0.727100015,0.008569808
CS22953-037,293.5808034,0.364045962,-268.3268333,0.447902508,-293.2187929,0.852230922,282.2010253,0.019311396,98.58023995,0.760536894,2312.57878,17.47360778,-2132.690498,3.562628051,-2309.72717,5.904328068,-114.8085754,0.869135786,181.1106794,2.063116649,-100201.172,258.6302124,4.925528779,0.030425833,41.64295761,0.249555135,17.80613674,0.046450254,0.788455241,0.001672011
CS22955-174,-93.25258948,1.59828368,-116.071841,1.186108032,89.23013373,1.710785456,15.50891671,0.464820519,60.04877031,0.935634749,166.3544713,4.173894724,-554.7423369,5.679084925,-159.1787617,2.764649059,48.33146422,1.213222646,167.8970926,0.282454728,-186181.7735,99.8143017,1.906120049,0.032226396,6.42799933,0.026805983,3.075662453,0.013296428,0.542581459,0.007231627
CS22956-028,186.5208326,0.614422862,18.93455257,0.450265959,-186.4229733,1.107951546,15.83456392,0.020097442,-47.16967812,0.720523201,856.6903016,3.95609669,145.8797827,3.467800856,-856.2408336,2.811386379,-27.74720776,0.128780388,20.43326993,0.64035673,-167498.5668,79.32344105,0.313313659,0.023411661,10.93767783,0.027541716,4.83526248,0.059687638,0.944307245,0.004119285
CS22956-050,-45.16421824,0.517688233,-108.5419794,1.601189287,40.51668592,0.912854642,44.6085023,0.229182451,120.4327088,1.543171633,167.5385388,3.811657047,-566.2437264,8.35809019,-150.2983251,2.477055401,-74.02413071,1.684960188,376.5229753,3.405819572,-175030.1585,140.947718,2.640881443,0.084197127,7.835511889,0.051977158,5.421345577,0.035821425,0.495891368,0.014258289
CS22958-083,-213.862581,1.224468007,-125.4270395,0.543306345,208.1207278,1.522902863,-50.14296601,0.282826519,-138.1167062,0.739703438,392.5323676,6.915138919,-1010.181615,4.375824319,-381.9935291,3.619076361,-90.34711583,1.592217017,1011.25336,8.168826863,-137222.5263,236.6736477,5.876351943,0.032403083,16.7180937,0.108218015,14.17526567,0.116618485,0.479830336,0.003674943
CS22960-048,-38.33528576,1.208356566,64.70431029,1.020789275,38.25938034,1.551499997,-36.60423083,0.076018872,164.1965806,1.098972735,224.6432165,1.681325261,362.7641109,5.718240192,-224.1984138,1.830122309,-14.12961043,0.106137643,548.3798506,5.452051849,-172484.3834,254.7994246,2.187565286,0.027144901,8.260354261,0.040907571,7.127269287,0.032434433,0.581256523,0.003151888
CS22964-161a,-117.7288171,0.830350276,126.4778803,0.486232045,117.7259645,1.288650487,-85.60755715,0.005795143,88.34110113,0.511570564,253.2841583,2.079491443,854.1030204,3.26436,-253.2780213,2.039309037,1.763166218,0.01450333,82.63073391,1.084259731,-173512.7947,119.5903835,2.640876572,0.015089069,8.598902559,0.017124282,2.413420818,0.011277329,0.530086953,0.001662177
CS22964-183,-75.27819392,0.844157514,42.90710575,0.590391721,75.27801588,1.299348699,66.22081104,0.00183797,-69.96136663,0.588357046,393.7978553,1.432521689,288.0127397,3.953152614,-393.7969239,1.692639899,-0.856473119,0.003147826,92.19834444,1.517128219,-186382.8087,97.24043776,0.743327947,0.037976503,7.319768701,0.187334942,3.329546359,0.078011551,0.815411626,0.01236222
CS22964-214,11.34522415,0.941468872,116.5327637,0.346755371,-11.3452049,1.372199459,-3.2858654,0.001734337,-128.1012379,0.59029941,107.2264336,1.246161059,866.9376237,2.560966534,-107.2262517,1.578706325,0.197524915,0.002297591,247.9440029,3.109209513,-173076.6955,61.14316485,3.533111849,0.017162763,7.661428356,0.002264461,4.079953504,0.027107104,0.368782461,0.002206609
CS22965-054,251.6075727,0.644333269,-20.4487602,0.626954255,-249.9603451,1.127763882,-251.5060544,0.07509115,96.19782124,0.653570863,980.0685326,3.072621835,-155.8285787,4.778060925,-973.6522074,2.462739896,111.9629587,0.355748852,352.1493854,5.909660369,-149232.092,193.956266,0.5264932,0.091061115,15.01730975,0.108347738,12.47729815,0.315485263,0.932279075,0.011533222
CS29493-050,-121.0274195,0.669559272,94.89046692,0.388944656,120.9833801,1.156781815,-72.53763431,0.018135866,127.1123161,0.792502726,333.6310192,3.071121335,712.1037529,2.908057868,-333.5096176,2.477453011,8.999551908,0.082966245,230.6007452,3.722437549,-167039.7125,104.7954246,2.363849051,0.025577848,9.709204845,0.016546301,4.986859174,0.039578282,0.608416109,0.003364831
CS29495-42,197.7256435,1.533014696,-186.6925064,0.937642357,-193.691376,1.71529116,192.4166107,0.309347454,-34.68759806,1.014522002,397.3768944,8.616161695,-984.7369709,4.963941116,-389.2690705,4.066501483,79.86227932,1.732522631,320.8797055,1.63863885,-153638.7554,467.5540834,3.52255501,0.009258396,12.5491986,0.138317098,6.990325642,0.076894149,0.561617802,0.003327072
CS29497-034,37.84136887,1.490054006,341.2339953,0.428087872,-37.83654589,1.726078914,35.26420158,0.023790703,29.97117651,0.973463598,685.797873,4.767408751,2738.678,3.42597244,-685.7104664,3.087456428,10.94891872,0.076282226,368.3640891,1.26619444,-115760.3091,125.7105674,8.760981913,0.013803066,26.64632221,0.100301725,12.63555472,0.021881672,0.505126836,0.00186923
CS29502-092,-143.2764045,0.5626144,127.280956,0.645042828,142.4504953,1.054653573,-143.121842,0.060753423,-177.2592431,0.733463238,199.5135619,1.867815605,983.6288158,4.983179436,-198.3634767,1.92163702,21.39140939,0.200515677,681.5348546,6.758476917,-150937.2163,130.4540479,5.170397854,0.008056835,12.02628486,0.040817101,9.321456375,0.059810629,0.398672088,0.001431279
CS29504-006,-3.562586427,0.354583149,-302.2614264,0.218747182,3.561404035,0.841840629,2.208213578,0.009134811,87.22008774,0.969106348,249.2622291,3.347662974,-2464.180668,1.783811086,-249.1795011,2.586674013,-6.421454,0.086291958,101.4440527,1.764549303,-132847.3766,149.6469113,8.149308968,0.003248703,17.15795229,0.072588789,4.124636045,0.05732485,0.355965347,0.001901251
CS29509-027,197.6843989,0.338135599,135.0051889,0.185255864,-197.6812222,0.822343884,16.44713017,0.001979702,-38.53935821,0.929448987,592.7936077,1.805853249,1091.92302,1.496576669,-592.7840817,1.900418486,-3.36062408,0.010344473,21.45460306,0.420964797,-153546.7478,77.46012068,2.705183039,0.007178377,13.30819658,0.021523825,1.522369137,0.020511244,0.662134442,0.000839416
CS29512-073,-287.6902994,0.615001853,-3.128118759,0.510566045,286.7384589,1.10538633,3.876191409,0.051245095,83.16653603,0.799139594,1569.313572,5.691571861,-23.83484955,3.890331758,-1564.121405,3.362732512,127.551225,0.466681765,52.53539276,1.11939991,-140604.7368,152.4162864,0.669854624,0.022837014,18.32561056,0.057601997,4.533559742,0.031435084,0.929474823,0.002287068
CS29513-014,254.8196048,1.629521167,-74.15128629,0.835251523,-254.8163463,1.805258703,241.5726707,0.008273895,-147.9202314,1.111135174,1348.98259,18.26271038,-470.4466352,5.31221256,-1348.96534,6.043549175,-6.822033319,0.092440593,229.3279318,0.500056777,-136092.5313,561.8311872,1.174309489,0.039550386,19.79080029,0.238683346,12.9171463,0.185896656,0.887969319,0.003705584
CS29514-007,194.5109932,0.442377953,324.7353184,0.241384003,-194.5109859,0.940614607,-177.6437853,0.000123469,-8.185155854,0.922853849,1356.711335,6.697706656,2662.971143,1.989363025,-1356.711284,3.659974358,-0.372718921,0.001846275,36.86525965,0.315114191,-110033.7679,114.4948038,6.544064064,0.009998048,32.23812363,0.089312659,3.927829571,0.051407237,0.662520413,0.000927731
CS29526-110,-87.90360532,0.525606,100.6147262,0.395565076,87.86738193,1.024863802,-7.354313429,0.015133643,-154.3658744,0.849097685,144.2743313,3.088919118,852.3494116,3.361833869,-144.2148786,2.484501509,-4.141431883,0.088689329,558.1263797,5.54228513,-160092.6071,136.0403323,4.378579302,0.050492635,9.868622971,0.008918523,7.412137017,0.022065609,0.38535897,0.004933483
CS29527-015,200.9312211,0.435509525,71.86108696,0.244491413,-200.8818279,0.933054593,77.42087069,0.009873363,-93.96146881,0.948910587,786.6512812,2.575455391,583.5863443,1.985544091,-786.4579055,2.269003904,17.4413619,0.0576691,101.8159516,2.481027902,-155082.6357,119.9961144,1.400781379,0.09385401,13.30053781,0.030484126,4.301617088,0.06851519,0.809500186,0.011109042
CS29528-028,-76.79290988,0.681887451,35.20548645,0.193076958,76.75245801,1.167192572,46.34966081,0.022150405,-34.00596515,0.908519111,595.8870213,2.252530764,308.5514277,1.698061097,-595.5731284,2.121394968,-19.33884152,0.073476538,85.52983783,1.822380548,-173131.2023,56.47400924,0.699609489,0.028051946,9.696109371,0.060008763,4.029940801,0.046305163,0.865393915,0.00562209
CS30312-059,167.2172696,0.830087361,102.7663508,1.19643509,-167.1646649,1.288072337,131.6284142,0.021011684,6.332591476,0.737381518,355.750883,2.689309671,599.6661948,6.976580683,-355.6389676,2.318455475,8.922746496,0.06772056,112.3908398,0.898542721,-175346.5887,182.8562766,1.722919337,0.028347693,8.485862265,0.02435674,3.352971931,0.020518455,0.662478616,0.004242553
